npc_id,name,avatar_path,spine_name,spine_name_shenhe,role,job,level,skill_id_list,skill_id_normal_attack,hp,minatk,maxatk,pdef,mdef,def,defend_ignore_level,hit,dhit,cir,dcir,damage_add,damage_minus,crit_damage_add,drain_hp,defend_ignore,physc_def_ignore,magic_def_ignore,debuff_resist,hp_recover,bounce_rate,speed
2149,Muse,2020.png,MS2,WL_SP,2,2,49,112602001,0,305734,36539,44962,1406,2808,2808,4219,14010,40,6342,6342,0,0,0,0,0,0,0,3000,0,0,0
2150,Killer Bee,NPC17.png,NPC17,YXNM1,2,3,49,112202001,0,308267,46248,56912,1424,2840,2840,4272,14100,40,6400,6400,0,0,0,0,0,0,0,3000,0,0,0
2151,Pirate,NPC9.png,NPC9,YD0,2,1,49,112901001,0,310799,37456,46096,1441,2872,2872,4324,14190,40,6458,6458,0,0,0,0,0,0,0,3000,0,0,0
2152,Mist Walker,NPC10.png,NPC10,ZRNZ_YS1,2,2,49,100304001,0,313332,37916,46663,1459,2904,2904,4377,14280,40,6516,6516,0,0,0,0,0,0,0,3000,0,0,0
2153,Mandrill,NPC12.png,NPC12,CE0,2,3,49,112901001,0,315865,38374,47230,1476,2936,2936,4430,14370,40,6574,6574,0,0,0,0,0,0,0,3000,0,0,0
2154,Plague Follower,NPC4.png,NPC4,USER_MAIN_WSJ3,2,1,49,100304001,0,318397,38833,47797,1494,2968,2968,4483,14460,40,6632,6632,0,0,0,0,0,0,0,3000,0,0,0
2155,Mad Disciple,NPC9.png,NPC9,HFSTS0,2,2,49,110201001,0,320930,49116,60456,1512,3000,3000,4536,14550,40,6690,6690,0,0,0,0,0,0,0,3000,0,0,0
2156,Medusa,2001.png,MDS0,R_UR_PLUS_SH,2,3,49,100307001,0,323508,39751,48931,1529,3032,3032,4588,14640,40,6748,6748,0,0,0,0,0,0,0,3000,0,0,0
2157,Bull Head,NPC44.png,NPC44,WN0,2,1,49,112901001,0,326041,40210,49498,1547,3064,3064,4641,14730,40,6806,6806,0,0,0,0,0,0,0,3000,0,0,0
2158,Vilemaw,NPC11.png,NPC11,USER_HF,2,2,50,112901001,0,328256,40668,50065,1564,3096,3096,4694,14820,40,6864,6864,0,0,0,0,0,0,0,3000,0,0,0
2159,Skeleton Soldier,NPC14.png,NPC14,USER_GEJ_SH,2,3,50,100304001,0,330788,41128,50632,1582,3128,3128,4747,14910,40,6922,6922,0,0,0,0,0,0,0,3000,0,0,0
2160,Mystery,NPC39.png,NPC39,BMH_HS_SH,2,2,50,111801001,0,333333,52000,64000,1600,3200,3200,4800,15000,50,7000,7000,0,0,0,0,0,0,0,3000,0,0,0
2161,Hitouban,NPC2.png,NPC2,MJL0,2,1,51,112202001,0,336457,41972,51625,1616,3226,3226,4852,15083,50,7050,7050,0,0,0,0,0,0,0,3000,0,0,0
2162,Alphard,NPC8.png,NPC8,HFSTS0,2,3,51,112901001,0,340415,42345,52052,1633,3252,3252,4904,15166,50,7100,7100,0,0,0,0,0,0,0,3000,0,0,0
2163,Enenra,NPC4.png,NPC4,YXS0,2,1,51,112801001,0,344373,42719,52478,1650,3279,3279,4956,15249,50,7150,7150,0,0,0,0,0,0,0,3000,0,0,0
2164,Alpha Crateris,NPC13.png,NPC13,LB_UR_SH,2,2,51,112902001,0,348330,43092,52904,1667,3305,3305,5008,15332,50,7200,7200,0,0,0,0,0,0,0,3000,0,0,0
2165,Lord of Chaos,NPC44.png,NPC44,WL_SP,2,3,51,111901001,0,352288,54332,66664,1684,3332,3332,5060,15415,50,7250,7250,0,0,0,0,0,0,0,3000,0,0,0
2166,Outraged Medusa,2001.png,MDS2,YXNM1,2,1,51,100310001,0,356246,43838,53756,1700,3358,3358,5112,15498,50,7300,7300,0,0,0,0,0,0,0,3000,0,0,0
2167,Momiji,NPC11.png,NPC11,YD0,2,2,52,112202001,0,360203,44211,54183,1717,3384,3384,5164,15581,50,7350,7350,0,0,0,0,0,0,0,3000,0,0,0
2168,Hairy Lady,NPC10.png,NPC10,ZRNZ_YS1,2,3,52,112901001,0,364161,44584,54609,1734,3411,3411,5216,15664,50,7400,7400,0,0,0,0,0,0,0,3000,0,0,0
2169,Jinmenju,NPC9.png,NPC9,CE0,2,1,52,112801001,0,368119,44957,55036,1751,3437,3437,5268,15747,50,7450,7450,0,0,0,0,0,0,0,3000,0,0,0
2170,Dodomeki,NPC17.png,NPC17,USER_MAIN_WSJ3,2,2,52,112902001,0,372077,56664,69328,1768,3464,3464,5320,15830,50,7500,7500,0,0,0,0,0,0,0,3000,0,0,0
2171,Sphinx,2036.png,FTSS0,HFSTS0,2,3,52,110201001,0,376034,45704,55888,1784,3490,3490,5372,15913,50,7550,7550,0,0,0,0,0,0,0,3000,0,0,0
2172,Skeletal Dragon,NPC40.png,NPC40,R_UR_PLUS_SH,2,1,52,100302001,0,379992,46076,56314,1801,3516,3516,5424,15996,50,7600,7600,0,0,0,0,0,0,0,3000,0,0,0
2173,Ibaraki Doji,NPC11.png,NPC11,WN0,2,2,53,112202001,0,383950,46450,56740,1818,3543,3543,5476,16079,50,7650,7650,0,0,0,0,0,0,0,3000,0,0,0
2174,Hair Ghost,NPC6.png,NPC6,USER_HF,2,3,53,112901001,0,387907,46823,57167,1835,3569,3569,5528,16162,50,7700,7700,0,0,0,0,0,0,0,3000,0,0,0
2175,Zashiki Warashi,NPC14.png,NPC14,USER_GEJ_SH,2,1,53,112801001,0,391865,58996,71992,1852,3596,3596,5580,16245,50,7750,7750,0,0,0,0,0,0,0,3000,0,0,0
2176,Hannya,NPC4.png,NPC4,BMH_HS_SH,2,2,53,112902001,0,395823,47569,58019,1868,3622,3622,5632,16328,50,7800,7800,0,0,0,0,0,0,0,3000,0,0,0
2177,Venomous King,NPC25.png,NPC25,MJL0,2,3,53,100109001,0,399780,47942,58445,1885,3648,3648,5684,16411,50,7850,7850,0,0,0,0,0,0,0,3000,0,0,0
2178,Outraged Muses,2020.png,MS2,HFSTS0,2,1,53,100101001,0,403738,48316,58872,1902,3675,3675,5736,16494,50,7900,7900,0,0,0,0,0,0,0,3000,0,0,0
2179,Hydra,NPC13.png,NPC13,YXS0,2,2,54,112202001,0,407696,48688,59298,1919,3701,3701,5788,16577,50,7950,7950,0,0,0,0,0,0,0,3000,0,0,0
2180,Corrupted Griffin,NPC7.png,NPC7,LB_UR_SH,2,3,54,112901001,0,411654,61328,74656,1936,3728,3728,5840,16660,50,8000,8000,0,0,0,0,0,0,0,3000,0,0,0
2181,Ghoul,NPC10.png,NPC10,WL_SP,2,1,54,112801001,0,415611,49435,60150,1952,3754,3754,5892,16743,50,8050,8050,0,0,0,0,0,0,0,3000,0,0,0
2182,Griffin,NPC5.png,NPC5,YXNM1,2,2,54,112902001,0,419569,49808,60576,1969,3780,3780,5944,16826,50,8100,8100,0,0,0,0,0,0,0,3000,0,0,0
2183,Hell Spirit,NPC39.png,NPC39,YD0,2,3,54,110501001,0,423527,50181,61003,1986,3807,3807,5996,16909,50,8150,8150,0,0,0,0,0,0,0,3000,0,0,0
2184,Double Demon,NPC41.png,NPC41,ZRNZ_YS1,2,1,54,113301001,0,427484,50554,61429,2003,3833,3833,6048,16992,50,8200,8200,0,0,0,0,0,0,0,3000,0,0,0
2185,Harpy,NPC1.png,NPC1,CE0,2,2,55,112202001,0,431442,63660,77320,2020,3860,3860,6100,17075,50,8250,8250,0,0,0,0,0,0,0,3000,0,0,0
2186,Orc of Milo,NPC5.png,NPC5,USER_MAIN_WSJ3,2,3,55,112901001,0,435400,51300,62281,2036,3886,3886,6152,17158,50,8300,8300,0,0,0,0,0,0,0,3000,0,0,0
2187,Plague Chanter,NPC17.png,NPC17,HFSTS0,2,1,55,112801001,0,439357,51673,62708,2053,3912,3912,6204,17241,50,8350,8350,0,0,0,0,0,0,0,3000,0,0,0
2188,Fallen Priest,NPC17.png,NPC17,R_UR_PLUS_SH,2,2,55,112902001,0,443315,52047,63134,2070,3939,3939,6256,17324,50,8400,8400,0,0,0,0,0,0,0,3000,0,0,0
2189,Apep,2029.png,APP1,WN0,2,3,55,110902001,0,447273,52420,63560,2087,3965,3965,6308,17407,50,8450,8450,0,0,0,0,0,0,0,3000,0,0,0
2190,Nemesis,2019.png,NMXS2,USER_HF,2,1,55,110201001,0,451231,65992,79984,2104,3992,3992,6360,17490,50,8500,8500,0,0,0,0,0,0,0,3000,0,0,0
2191,Ladon,NPC17.png,NPC17,USER_GEJ_SH,2,2,56,100304001,0,455188,53166,64412,2120,4018,4018,6412,17573,50,8550,8550,0,0,0,0,0,0,0,3000,0,0,0
2192,Colchis,NPC17.png,NPC17,BMH_HS_SH,2,3,56,112201001,0,459146,53539,64839,2137,4044,4044,6464,17656,50,8600,8600,0,0,0,0,0,0,0,3000,0,0,0
2193,Hearteater Eagle,NPC12.png,NPC12,MJL0,2,1,56,100101001,0,463104,53912,65265,2154,4071,4071,6516,17739,50,8650,8650,0,0,0,0,0,0,0,3000,0,0,0
2194,Undead Valiant,NPC14.png,NPC14,HFSTS0,2,2,56,112901001,0,467061,54285,65692,2171,4097,4097,6568,17822,50,8700,8700,0,0,0,0,0,0,0,3000,0,0,0
2195,Long-faced Beast,NPC8.png,NPC8,YXS0,2,3,56,100303001,0,471019,68324,82648,2188,4124,4124,6620,17905,50,8750,8750,0,0,0,0,0,0,0,3000,0,0,0
2196,Black Dragon,NPC46.png,NPC46,LB_UR_SH,2,1,56,112002001,0,474977,55032,66544,2204,4150,4150,6672,17988,50,8800,8800,0,0,0,0,0,0,0,3000,0,0,0
2197,Necromancer,NPC10.png,NPC10,WL_SP,2,2,57,100304001,0,478934,55404,66970,2221,4176,4176,6724,18071,50,8850,8850,0,0,0,0,0,0,0,3000,0,0,0
2198,Skeleton Shambler,NPC5.png,NPC5,YXNM1,2,3,57,112201001,0,482892,55778,67396,2238,4203,4203,6776,18154,50,8900,8900,0,0,0,0,0,0,0,3000,0,0,0
2199,Typhoeus Follower,NPC6.png,NPC6,YD0,2,1,57,100101001,0,486850,56151,67823,2255,4229,4229,6828,18237,50,8950,8950,0,0,0,0,0,0,0,3000,0,0,0
2200,Vilemaw,NPC11.png,NPC11,ZRNZ_YS1,2,2,57,100304001,0,490808,70656,85312,2272,4256,4256,6880,18320,50,9000,9000,0,0,0,0,0,0,0,3000,0,0,0
2201,Killer Bee,NPC17.png,NPC17,CE0,2,3,57,112201001,0,494765,56897,68675,2288,4282,4282,6932,18403,50,9050,9050,0,0,0,0,0,0,0,3000,0,0,0
2202,Lilith,2024.png,LLS2,USER_MAIN_WSJ3,2,1,57,100101001,0,498723,57270,69101,2305,4308,4308,6984,18486,50,9100,9100,0,0,0,0,0,0,0,3000,0,0,0
2203,Snake Cult Priest,NPC10.png,NPC10,HFSTS0,2,2,58,100304001,0,502681,57644,69528,2322,4335,4335,7036,18569,50,9150,9150,0,0,0,0,0,0,0,3000,0,0,0
2204,Chimera,NPC15.png,NPC15,R_UR_PLUS_SH,2,3,58,112201001,0,506638,58016,69954,2339,4361,4361,7088,18652,50,9200,9200,0,0,0,0,0,0,0,3000,0,0,0
2205,Marsh Witch,NPC4.png,NPC4,WN0,2,1,58,100101001,0,510596,72988,87976,2356,4388,4388,7140,18735,50,9250,9250,0,0,0,0,0,0,0,3000,0,0,0
2206,Belldandy,2022.png,BLDD1,USER_HF,2,2,58,112602001,0,514554,58763,70806,2372,4414,4414,7192,18818,50,9300,9300,0,0,0,0,0,0,0,3000,0,0,0
2207,Pirate,NPC9.png,NPC9,USER_GEJ_SH,2,3,58,100110001,0,518511,59136,71232,2389,4440,4440,7244,18901,50,9350,9350,0,0,0,0,0,0,0,3000,0,0,0
2208,Dream,NPC43.png,NPC43,BMH_HS_SH,2,1,58,112602001,0,522469,59509,71659,2406,4467,4467,7296,18984,50,9400,9400,0,0,0,0,0,0,0,3000,0,0,0
2209,Junior Gobline,NPC2.png,NPC2,MJL0,2,2,59,112202001,0,526427,59882,72085,2423,4493,4493,7348,19067,50,9450,9450,0,0,0,0,0,0,0,3000,0,0,0
2210,Noon Wraith,NPC14.png,NPC14,HFSTS0,2,3,59,112901001,0,530385,75320,90640,2440,4520,4520,7400,19150,50,9500,9500,0,0,0,0,0,0,0,3000,0,0,0
2211,Sif,2023.png,XF0,YXS0,2,1,59,112801001,0,534342,60628,72937,2456,4546,4546,7452,19233,50,9550,9550,0,0,0,0,0,0,0,3000,0,0,0
2212,Petrified Lizard,NPC12.png,NPC12,LB_UR_SH,2,2,59,112902001,0,538300,61001,73364,2473,4572,4572,7504,19316,50,9600,9600,0,0,0,0,0,0,0,3000,0,0,0
2213,Reborn Mummy,NPC2.png,NPC2,WL_SP,2,3,59,100302001,0,542258,61375,73790,2490,4599,4599,7556,19399,50,9650,9650,0,0,0,0,0,0,0,3000,0,0,0
2214,Death sacrifice,NPC2.png,NPC2,YXNM1,2,1,59,112801001,0,546215,61748,74216,2507,4625,4625,7608,19482,50,9700,9700,0,0,0,0,0,0,0,3000,0,0,0
2215,Valkyrie,2016.png,WEJL1,YD0,2,2,59,112901001,0,550173,77652,93304,2524,4652,4652,7660,19565,50,9750,9750,0,0,0,0,0,0,0,3000,0,0,0
2216,Dark Elf,NPC6.png,NPC6,ZRNZ_YS1,2,3,59,112801001,0,554131,62494,75068,2540,4678,4678,7712,19648,50,9800,9800,0,0,0,0,0,0,0,3000,0,0,0
2217,Zashiki Warashi,NPC14.png,NPC14,CE0,2,1,59,112902001,0,558088,62867,75495,2557,4704,4704,7764,19731,50,9850,9850,0,0,0,0,0,0,0,3000,0,0,0
2218,Mandrill,NPC12.png,NPC12,USER_MAIN_WSJ3,2,2,59,100302001,0,562046,63240,75921,2574,4731,4731,7816,19814,50,9900,9900,0,0,0,0,0,0,0,3000,0,0,0
2219,Scorpion Warrior,NPC17.png,NPC17,HFSTS0,2,3,60,112801001,0,566004,63613,76348,2591,4757,4757,7868,19897,50,9950,9950,0,0,0,0,0,0,0,3000,0,0,0
2220,Erebus,2031.png,ERBS2,R_UR_PLUS_SH,2,2,60,111801001,0,570000,80000,96000,2640,4800,4800,7920,20000,70,10000,10000,0,0,0,0,0,0,0,3000,0,0,0
2221,Clone of Shennong,2008.png,SN0,WN0,2,1,61,112202001,0,576332,64532,77225,2662,4852,4852,7988,20066,70,10041,10041,0,0,0,0,0,0,0,3000,0,0,0
2222,Sand Stalker,NPC14.png,NPC14,USER_HF,2,3,61,112901001,0,582665,65065,77652,2684,4904,4904,8056,20132,70,10082,10082,0,0,0,0,0,0,0,3000,0,0,0
2223,Body Snatcher,NPC16.png,NPC16,USER_GEJ_SH,2,1,61,112801001,0,588998,65599,78078,2707,4956,4956,8124,20198,70,10123,10123,0,0,0,0,0,0,0,3000,0,0,0
2224,Kappa Virginis,NPC16.png,NPC16,BMH_HS_SH,2,2,61,112902001,0,595330,66132,78504,2729,5008,5008,8192,20264,70,10164,10164,0,0,0,0,0,0,0,3000,0,0,0
2225,Plague Follower,NPC4.png,NPC4,MJL0,2,3,61,111901001,0,601663,83332,98664,2752,5060,5060,8260,20330,70,10205,10205,0,0,0,0,0,0,0,3000,0,0,0
2226,Archangel,2017.png,LFE1,HFSTS0,2,1,61,100310001,0,607996,67198,79356,2774,5112,5112,8328,20396,70,10246,10246,0,0,0,0,0,0,0,3000,0,0,0
2227,Cursed Corpse,NPC6.png,NPC6,YXS0,2,2,62,112202001,0,614328,67731,79783,2796,5164,5164,8396,20462,70,10287,10287,0,0,0,0,0,0,0,3000,0,0,0
2228,Grave Watcher,NPC10.png,NPC10,LB_UR_SH,2,3,62,112901001,0,620661,68264,80209,2819,5216,5216,8464,20528,70,10328,10328,0,0,0,0,0,0,0,3000,0,0,0
2229,Ushabti,NPC17.png,NPC17,WL_SP,2,1,62,112801001,0,626994,68797,80636,2841,5268,5268,8532,20594,70,10369,10369,0,0,0,0,0,0,0,3000,0,0,0
2230,Tianma,NPC35.png,NPC35,YXNM1,2,2,62,112902001,0,633327,86664,101328,2864,5320,5320,8600,20660,70,10410,10410,0,0,0,0,0,0,0,3000,0,0,0
2231,Snake-Hearted Shrew,NPC9.png,NPC9,YD0,2,3,62,110201001,0,639659,69864,81488,2886,5372,5372,8668,20726,70,10451,10451,0,0,0,0,0,0,0,3000,0,0,0
2232,Little Devil,NPC45.png,NPC45,ZRNZ_YS1,2,1,62,100302001,0,645992,70396,81914,2908,5424,5424,8736,20792,70,10492,10492,0,0,0,0,0,0,0,3000,0,0,0
2233,Dead Souls,NPC15.png,NPC15,CE0,2,2,63,112202001,0,652325,70930,82340,2931,5476,5476,8804,20858,70,10533,10533,0,0,0,0,0,0,0,3000,0,0,0
2234,Snake Guard,NPC2.png,NPC2,USER_MAIN_WSJ3,2,3,63,112901001,0,658657,71463,82767,2953,5528,5528,8872,20924,70,10574,10574,0,0,0,0,0,0,0,3000,0,0,0
2235,Tomb Guard,NPC9.png,NPC9,HFSTS0,2,1,63,112801001,0,664990,89996,103992,2976,5580,5580,8940,20990,70,10615,10615,0,0,0,0,0,0,0,3000,0,0,0
2236,Clone of Muse,2020.png,MS0,R_UR_PLUS_SH,2,2,63,112902001,0,671323,72529,83619,2998,5632,5632,9008,21056,70,10656,10656,0,0,0,0,0,0,0,3000,0,0,0
2237,Crimson Chanter,NPC17.png,NPC17,WN0,2,3,63,100109001,0,677655,73062,84045,3020,5684,5684,9076,21122,70,10697,10697,0,0,0,0,0,0,0,3000,0,0,0
2238,Sif,2023.png,XF0,USER_HF,2,1,63,100101001,0,683988,73596,84472,3043,5736,5736,9144,21188,70,10738,10738,0,0,0,0,0,0,0,3000,0,0,0
2239,Grave Wanderer,NPC6.png,NPC6,USER_GEJ_SH,2,2,64,112202001,0,690321,74128,84898,3065,5788,5788,9212,21254,70,10779,10779,0,0,0,0,0,0,0,3000,0,0,0
2240,Cursed Scorpion,NPC4.png,NPC4,BMH_HS_SH,2,3,64,112901001,0,696654,93328,106656,3088,5840,5840,9280,21320,70,10820,10820,0,0,0,0,0,0,0,3000,0,0,0
2241,Carrion Vulture,NPC6.png,NPC6,MJL0,2,1,64,112801001,0,702986,75195,85750,3110,5892,5892,9348,21386,70,10861,10861,0,0,0,0,0,0,0,3000,0,0,0
2242,Destruction banshee,NPC38.png,NPC38,HFSTS0,2,2,64,112902001,0,709319,75728,86176,3132,5944,5944,9416,21452,70,10902,10902,0,0,0,0,0,0,0,3000,0,0,0
2243,Shadowguard,NPC1.png,NPC1,YXS0,2,3,64,110501001,0,715652,76261,86603,3155,5996,5996,9484,21518,70,10943,10943,0,0,0,0,0,0,0,3000,0,0,0
2244,Dark Sacrifice,NPC37.png,NPC37,LB_UR_SH,2,1,64,113301001,0,721984,76794,87029,3177,6048,6048,9552,21584,70,10984,10984,0,0,0,0,0,0,0,3000,0,0,0
2245,Venom Acolyte,NPC4.png,NPC4,WL_SP,2,2,65,112202001,0,728317,96660,109320,3200,6100,6100,9620,21650,70,11025,11025,0,0,0,0,0,0,0,3000,0,0,0
2246,Undead Specter,NPC10.png,NPC10,YXNM1,2,3,65,112901001,0,734650,77860,87881,3222,6152,6152,9688,21716,70,11066,11066,0,0,0,0,0,0,0,3000,0,0,0
2247,Giant Tomb Ant,NPC11.png,NPC11,YD0,2,1,65,112801001,0,740982,78393,88308,3244,6204,6204,9756,21782,70,11107,11107,0,0,0,0,0,0,0,3000,0,0,0
2248,Medusa,2001.png,MDS0,ZRNZ_YS1,2,2,65,112902001,0,747315,78927,88734,3267,6256,6256,9824,21848,70,11148,11148,0,0,0,0,0,0,0,3000,0,0,0
2249,Undead Valiant,NPC14.png,NPC14,CE0,2,1,65,110902001,0,753648,79460,89160,3289,6308,6308,9892,21914,70,11189,11189,0,0,0,0,0,0,0,3000,0,0,0
2250,Shennong,2008.png,SN1,USER_MAIN_WSJ3,2,3,65,110201001,0,759981,99992,111984,3312,6360,6360,9960,21980,70,11230,11230,0,0,0,0,0,0,0,3000,0,0,0
2251,Man-Eating Titan,NPC8.png,NPC8,HFSTS0,2,2,66,100304001,0,766313,80526,90012,3334,6412,6412,10028,22046,70,11271,11271,0,0,0,0,0,0,0,3000,0,0,0
2252,Tomb Priest,NPC11.png,NPC11,R_UR_PLUS_SH,2,3,66,112201001,0,772646,81059,90439,3356,6464,6464,10096,22112,70,11312,11312,0,0,0,0,0,0,0,3000,0,0,0
2253,Graveyard Rider,NPC13.png,NPC13,WN0,2,1,66,100101001,0,778979,81592,90865,3379,6516,6516,10164,22178,70,11353,11353,0,0,0,0,0,0,0,3000,0,0,0
2254,Clone of Fuxi,2026.png,FX0,USER_HF,2,2,66,112901001,0,785311,82125,91292,3401,6568,6568,10232,22244,70,11394,11394,0,0,0,0,0,0,0,3000,0,0,0
2255,Fuxi,2026.png,FX1,USER_GEJ_SH,2,3,66,100303001,0,791644,103324,114648,3424,6620,6620,10300,22310,70,11435,11435,0,0,0,0,0,0,0,3000,0,0,0
2256,Blue Dragon King,NPC48.png,NPC48,BMH_HS_SH,2,1,66,112002001,0,797977,83192,92144,3446,6672,6672,10368,22376,70,11476,11476,0,0,0,0,0,0,0,3000,0,0,0
2257,Death Scryer,NPC5.png,NPC5,MJL0,2,2,67,100304001,0,804309,83724,92570,3468,6724,6724,10436,22442,70,11517,11517,0,0,0,0,0,0,0,3000,0,0,0
2258,Sand Wraith,NPC13.png,NPC13,HFSTS0,2,3,67,112201001,0,810642,84258,92996,3491,6776,6776,10504,22508,70,11558,11558,0,0,0,0,0,0,0,3000,0,0,0
2259,Apep,2040.png,HSZR0,YXS0,2,1,67,100101001,0,816975,84791,93423,3513,6828,6828,10572,22574,70,11599,11599,0,0,0,0,0,0,0,3000,0,0,0
2260,Zhu Rong,2040.png,HSZR2,LB_UR_SH,2,2,67,100304001,0,823308,106656,117312,3536,6880,6880,10640,22640,70,11640,11640,0,0,0,0,0,0,0,3000,0,0,0
2261,Fuguruma Spirit,NPC8.png,NPC8,WL_SP,2,3,67,112201001,0,829640,85857,94275,3558,6932,6932,10708,22706,70,11681,11681,0,0,0,0,0,0,0,3000,0,0,0
2262,clone of Valkyrie,2016.png,WEJL0,YXNM1,2,1,67,100101001,0,835973,86390,94701,3580,6984,6984,10776,22772,70,11722,11722,0,0,0,0,0,0,0,3000,0,0,0
2263,Nether Wraith,NPC12.png,NPC12,YD0,2,2,68,100304001,0,842306,86924,95128,3603,7036,7036,10844,22838,70,11763,11763,0,0,0,0,0,0,0,3000,0,0,0
2264,Soul Seeker,NPC16.png,NPC16,ZRNZ_YS1,2,3,68,112201001,0,848638,87456,95554,3625,7088,7088,10912,22904,70,11804,11804,0,0,0,0,0,0,0,3000,0,0,0
2265,Son of Nero,NPC1.png,NPC1,CE0,2,1,68,100101001,0,854971,109988,119976,3648,7140,7140,10980,22970,70,11845,11845,0,0,0,0,0,0,0,3000,0,0,0
2266,Ogre,NPC22.png,NPC22,USER_MAIN_WSJ3,2,2,68,112602001,0,861304,88523,96406,3670,7192,7192,11048,23036,70,11886,11886,0,0,0,0,0,0,0,3000,0,0,0
2267,Tamamo no Mae,NPC9.png,NPC9,HFSTS0,2,3,68,100110001,0,867636,89056,96832,3692,7244,7244,11116,23102,70,11927,11927,0,0,0,0,0,0,0,3000,0,0,0
2268,Prophet Princess,NPC49.png,NPC49,R_UR_PLUS_SH,2,1,68,112602001,0,873969,89589,97259,3715,7296,7296,11184,23168,70,11968,11968,0,0,0,0,0,0,0,3000,0,0,0
2269,Xiwangmu,2027.png,XWM1,WN0,2,2,69,112202001,0,880302,90122,97685,3737,7348,7348,11252,23234,70,12009,12009,0,0,0,0,0,0,0,3000,0,0,0
2270,Aquatic Crocodile,NPC4.png,NPC4,USER_HF,2,3,69,112901001,0,886635,113320,122640,3760,7400,7400,11320,23300,70,12050,12050,0,0,0,0,0,0,0,3000,0,0,0
2271,Vine of Withering,NPC9.png,NPC9,USER_GEJ_SH,2,1,69,112801001,0,892967,91188,98537,3782,7452,7452,11388,23366,70,12091,12091,0,0,0,0,0,0,0,3000,0,0,0
2272,Dormant Nightmare,NPC6.png,NPC6,BMH_HS_SH,2,2,69,112902001,0,899300,91721,98964,3804,7504,7504,11456,23432,70,12132,12132,0,0,0,0,0,0,0,3000,0,0,0
2273,Frenzy Zombie,NPC9.png,NPC9,MJL0,2,3,69,100302001,0,905633,92255,99390,3827,7556,7556,11524,23498,70,12173,12173,0,0,0,0,0,0,0,3000,0,0,0
2274,Glory Angel,NPC51.png,NPC51,HFSTS0,2,1,69,112801001,0,911965,92788,99816,3849,7608,7608,11592,23564,70,12214,12214,0,0,0,0,0,0,0,3000,0,0,0
2275,Ghost Mouth,NPC2.png,NPC2,YXS0,2,2,69,112901001,0,918298,116652,125304,3872,7660,7660,11660,23630,70,12255,12255,0,0,0,0,0,0,0,3000,0,0,0
2276,Odin,2035.png,AD0,LB_UR_SH,2,3,69,112801001,0,924631,93854,100668,3894,7712,7712,11728,23696,70,12296,12296,0,0,0,0,0,0,0,3000,0,0,0
2277,Valkyrie,2016.png,WEJL1,WL_SP,2,1,69,112902001,0,930963,94387,101095,3916,7764,7764,11796,23762,70,12337,12337,0,0,0,0,0,0,0,3000,0,0,0
2278,Ibaraki Doji,NPC11.png,NPC11,YXNM1,2,2,69,100302001,0,937296,94920,101521,3939,7816,7816,11864,23828,70,12378,12378,0,0,0,0,0,0,0,3000,0,0,0
2279,Dark Elf,NPC6.png,NPC6,YD0,2,3,70,112801001,0,943629,95453,101948,3961,7868,7868,11932,23894,70,12419,12419,0,0,0,0,0,0,0,3000,0,0,0
2280,Outraged Xiwangmu,2027.png,XWM2,ZRNZ_YS1,2,1,70,111801001,0,950000,120000,128000,4000,7935,7935,12000,24000,80,12500,12500,0,0,0,0,0,0,0,3000,0,0,0
2281,Wraith,NPC6.png,NPC6,CE0,2,2,71,112202001,0,962666,97492,103892,4032,7980,7980,12100,24133,80,12583,12583,0,0,0,0,0,0,0,3000,0,0,0
2282,Minotaur,NPC4.png,NPC4,USER_MAIN_WSJ3,2,3,71,112901001,0,975332,98985,105385,4065,8026,8026,12200,24266,80,12666,12666,0,0,0,0,0,0,0,3000,0,0,0
2283,Faun,NPC16.png,NPC16,HFSTS0,2,1,71,112801001,0,987999,100479,106879,4098,8072,8072,12300,24399,80,12749,12749,0,0,0,0,0,0,0,3000,0,0,0
2284,Shadow Demon,NPC52.png,NPC52,R_UR_PLUS_SH,2,2,71,112902001,0,1000665,101972,108372,4131,8117,8117,12400,24532,80,12832,12832,0,0,0,0,0,0,0,3000,0,0,0
2285,Hair Ghost,NPC6.png,NPC6,WN0,2,3,71,111901001,0,1013331,129332,137332,4164,8163,8163,12500,24665,80,12915,12915,0,0,0,0,0,0,0,3000,0,0,0
2286,Fallen Valkyrie,2016.png,WEJL2,USER_HF,2,1,71,100310001,0,1025998,104958,111358,4196,8208,8208,12600,24798,80,12998,12998,0,0,0,0,0,0,0,3000,0,0,0
2287,Soul Ripper,NPC1.png,NPC1,USER_GEJ_SH,2,2,72,112202001,0,1038664,106451,112851,4229,8254,8254,12700,24931,80,13081,13081,0,0,0,0,0,0,0,3000,0,0,0
2288,Corpse-Eating Demon,NPC13.png,NPC13,BMH_HS_SH,2,3,72,112901001,0,1051330,107944,114344,4262,8300,8300,12800,25064,80,13164,13164,0,0,0,0,0,0,0,3000,0,0,0
2289,Venomancer,NPC8.png,NPC8,MJL0,2,1,72,112801001,0,1063997,109437,115837,4295,8345,8345,12900,25197,80,13247,13247,0,0,0,0,0,0,0,3000,0,0,0
2290,Clone of Shennong,2008.png,SN0,HFSTS0,2,2,72,112902001,0,1076663,138664,146664,4328,8391,8391,13000,25330,80,13330,13330,0,0,0,0,0,0,0,3000,0,0,0
